2026-08-29T08:49:23.263Z,4, 120308, 275040, 0, 195.87, 36;5, 630, 275040, 0, 196.57, 43
2026-08-29T08:49:24.338Z,4, 120308, 275040, 0, 195.88, 36;5, 630, 275040, 0, 196.47, 43
2026-08-29T08:49:25.394Z,4, 120308, 275040, 0, 196.01, 36;5, 630, 275040, 0, 196.51, 43
2026-08-29T08:49:26.488Z,4, 120308, 275040, 0, 195.90, 36;5, 630, 275040, 0, 196.69, 43
2026-08-29T08:49:27.545Z,4, 120308, 275040, 0, 195.91, 36;5, 630, 275040, 0, 196.76, 43
2026-08-29T08:49:28.618Z,4, 120308, 275040, 0, 195.98, 36;5, 630, 275040, 0, 196.99, 43
2026-08-29T08:49:29.674Z,4, 120308, 275040, 0, 195.85, 36;5, 630, 275040, 0, 196.57, 43
2026-08-29T08:49:30.729Z,4, 120308, 275040, 0, 195.96, 36;5, 630, 275040, 0, 196.76, 43
2026-08-29T08:49:31.813Z,4, 120308, 275040, 0, 195.80, 36;5, 630, 275040, 0, 196.80, 43
2026-08-29T08:49:32.866Z,4, 120308, 275040, 0, 195.96, 36;5, 630, 275040, 0, 197.22, 43
2026-08-29T08:49:33.922Z,4, 120308, 275040, 0, 195.90, 37;5, 630, 275040, 0, 197.07, 43
2026-08-29T08:49:34.979Z,4, 120308, 275040, 0, 196.01, 37;5, 1356, 275040, 0, 197.26, 44
2026-08-29T08:49:36.047Z,4, 120308, 275040, 0, 196.08, 37;5, 1356, 275040, 0, 196.31, 44
2026-08-29T08:49:37.102Z,4, 120308, 275040, 0, 195.94, 37;5, 1648, 275040, 1, 196.70, 44
2026-08-29T08:49:38.163Z,4, 120308, 275040, 0, 195.83, 37;5, 1378, 275040, 0, 197.40, 44
2026-08-29T08:49:39.229Z,4, 120308, 275040, 0, 195.92, 37;5, 1406, 275040, 0, 196.38, 44
2026-08-29T08:49:40.303Z,4, 120308, 275040, 0, 196.02, 37;5, 43292, 275040, 17, 198.14, 44
2026-08-29T08:49:41.362Z,4, 120308, 275040, 0, 195.88, 37;5, 51942, 275040, 22, 199.32, 44
2026-08-29T08:49:42.420Z,4, 120308, 275040, 0, 195.96, 37;5, 59724, 275040, 18, 199.11, 44
2026-08-29T08:49:43.482Z,4, 120308, 275040, 0, 195.89, 37;5, 67098, 275040, 17, 199.19, 44
2026-08-29T08:49:44.539Z,4, 120308, 275040, 0, 195.99, 37;5, 71268, 275040, 0, 198.02, 44
2026-08-29T08:49:45.597Z,4, 120308, 275040, 0, 196.11, 37;5, 71268, 275040, 0, 196.31, 44
2026-08-29T08:49:46.654Z,4, 120308, 275040, 0, 196.04, 37;5, 71268, 275040, 0, 196.27, 44
2026-08-29T08:49:47.712Z,4, 120308, 275040, 0, 195.93, 37;5, 71300, 275040, 19, 199.38, 44
2026-08-29T08:49:48.790Z,4, 120308, 275040, 0, 195.99, 37;5, 71300, 275040, 20, 199.42, 44
2026-08-29T08:49:49.850Z,4, 120308, 275040, 0, 195.99, 37;5, 71300, 275040, 20, 199.38, 44
2026-08-29T08:49:50.921Z,4, 120308, 275040, 0, 196.07, 37;5, 71300, 275040, 19, 199.30, 44
2026-08-29T08:49:52.020Z,4, 120308, 275040, 0, 195.95, 37;5, 72754, 275040, 13, 198.91, 44
2026-08-29T08:49:53.096Z,4, 120308, 275040, 0, 195.81, 37;5, 79144, 275040, 0, 198.95, 44
2026-08-29T08:49:54.154Z,4, 120308, 275040, 0, 195.92, 37;5, 79144, 275040, 0, 197.75, 44
2026-08-29T08:49:55.235Z,4, 120308, 275040, 0, 195.99, 37;5, 79144, 275040, 0, 197.79, 44
2026-08-29T08:49:56.309Z,4, 120308, 275040, 0, 195.89, 37;5, 82156, 275040, 0, 200.13, 44
