reference,candidate,physical_gpu,phase,reference_s,candidate_s,delta_s,latency_reduction_percent,speedup,reference_share_percent,candidate_share_percent,share_delta_pp
bf16,pr4691,5,attention_other,0.000129056,0.000128064,-9.920000000000068e-07,0.76865856682371,1.0077461269365318,0.002553385325208258,0.0027572406842544376,0.0002038553590461797
bf16,pr4691,5,communication_other,0.0038572510000000003,0.004479938,0.0006226869999999998,-16.143284427173654,0.8610054424860345,0.0763160806087658,0.09645386147970902,0.020137780870943228
bf16,pr4691,5,concurrent_mixed,0.0,0.0,0.0,,,0.0,0.0,0.0
bf16,pr4691,5,idle,0.660178784,0.659861298,-0.00031748599999992244,0.048090912294440624,1.000481140507804,13.061700494974525,14.206931040811948,1.145230545837423
bf16,pr4691,5,layout_copy,0.123594881,0.197159753,0.07356487199999999,-59.520969966385564,0.6268768301814621,2.4453365625485133,4.244884528588486,1.7995479660399725
bf16,pr4691,5,linear_gemm,2.457860259,2.4258938640000003,-0.03196639499999954,1.3005782115947162,1.0131771614061016,48.629000718627324,52.229926111194416,3.600925392567092
bf16,pr4691,5,memory_ops,0.008764295,0.008813474,4.917899999999989e-05,-0.5611289898388883,0.9944200209815108,0.17340241630606953,0.1897556618754583,0.016353245569388775
bf16,pr4691,5,other,0.126891702,0.127823921,0.0009322190000000119,-0.7346571803410917,0.992707006695562,2.5105644819109485,2.7520717407087485,0.2415072587978
bf16,pr4691,5,pointwise,0.07546211800000001,0.075498633,3.6514999999986975e-05,-0.048388517269004616,0.9995163488589258,1.4930252348618733,1.6254989888898883,0.13247375402801498
bf16,pr4691,5,rdma_barrier,0.43937563599999996,0.420812407,-0.01856322899999996,4.22491086874921,1.044112836720615,8.693089056041138,9.060165925001849,0.36707686896071046
bf16,pr4691,5,rdma_other,0.0,0.0,0.0,,,0.0,0.0,0.0
bf16,pr4691,5,sage_quantization,0.0,0.052112372000000004,0.052112372000000004,,0.0,0.0,1.1219886324915807,1.1219886324915807
bf16,pr4691,5,vsa,1.158195633,0.672059768,-0.48613586500000006,41.973553616394966,1.7233521304908703,22.915011568795634,14.469566268273663,-8.445445300521971
bf16,pr4691,6,attention_other,0.00012972800000000002,0.000130816,1.0879999999999733e-06,-0.838677849037972,0.9916829745596871,0.0025666809095944154,0.0028164917334413146,0.00024981082384689917
bf16,pr4691,6,communication_other,0.003653476,0.0039633310000000005,0.0003098550000000004,-8.481101285460756,0.9218195502722331,0.07228437270952583,0.08533122093927117,0.013046848229745348
bf16,pr4691,6,concurrent_mixed,0.0,0.0,0.0,,,0.0,0.0,0.0
