reference,candidate,physical_gpu,phase,reference_s,candidate_s,delta_s,latency_reduction_percent,speedup,reference_share_percent,candidate_share_percent,share_delta_pp
bf16-base,bf16-overlap,6,linear_gemm,2.480321833,2.52324282,0.04292098700000002,-1.7304603954594988,0.9829897516561644,54.003967719298466,56.99459475707073,2.9906270377722635
bf16-base,bf16-overlap,6,memory_ops,0.008310501999999999,0.008584967,0.0002744650000000015,-3.3026284092104286,0.9680295800787584,0.1809442935057877,0.19391582581331798,0.012971532307530287
bf16-base,bf16-overlap,6,other,0.127337265,0.135899573,0.00856230799999999,-6.724118034104154,0.9369953281604498,2.7725101867954867,3.0696772539687442,0.2971670671732576
bf16-base,bf16-overlap,6,pointwise,0.075724318,0.077279901,0.0015555829999999993,-2.0542713900704834,0.9798707946067374,1.6487431471308958,1.7455857222498883,0.09684257511899252
bf16-base,bf16-overlap,6,rdma_barrier,0.3365185,0.273106857,-0.06341164300000002,18.843434461998378,1.2321861988254657,7.327006507444125,6.168892869411699,-1.1581136380324262
bf16-base,bf16-overlap,6,rdma_other,0.0,0.0,0.0,,,0.0,0.0,0.0
bf16-base,bf16-overlap,6,sage_quantization,0.052028495,0.052096587,6.809199999999876e-05,-0.13087443717139102,0.9986929662014136,1.132814752940846,1.1767491581692004,0.043934405228354345
bf16-base,bf16-overlap,6,vsa,0.647991644,0.661234328,0.01324268400000006,-2.0436504270724853,0.979972782054352,14.108701281972364,14.935852493112014,0.8271512111396504
bf16-base,bf16-overlap,7,attention_other,0.000160672,0.000160192,-4.799999999999954e-07,0.2987452698665627,1.0029964043148223,0.003498306302815633,0.0036183906086869094,0.00012008430587127656
bf16-base,bf16-overlap,7,communication_other,0.0015140169999999999,0.001516961,2.944000000000167e-06,-0.19444959997148015,0.9980592777269817,0.03296464358239155,0.03426486613653805,0.0013002225541464962
bf16-base,bf16-overlap,7,concurrent_mixed,0.0,0.033792625,0.033792625,,0.0,0.0,0.7633022681711851,0.7633022681711851
bf16-base,bf16-overlap,7,idle,0.6648819109999999,0.41684884499999997,-0.24803306599999997,37.3048299098635,1.5950191993455085,14.476452523646948,9.415713306469645,-5.060739217177304
bf16-base,bf16-overlap,7,layout_copy,0.208484575,0.179665453,-0.028819122000000003,13.823143510736946,1.1604043599856673,4.539327964812403,4.058253769480869,-0.4810741953315345
bf16-base,bf16-overlap,7,linear_gemm,2.62756723,2.6418756360000004,0.014308406000000495,-0.5445495680047818,0.9945839971401287,57.209937025622466,59.67425333737737,2.4643163117549065
bf16-base,bf16-overlap,7,memory_ops,0.008556104,0.013430023999999999,0.004873919999999999,-56.96424447388671,0.6370877669317643,0.18629177797466917,0.3033551782613352,0.11706340028666601
bf16-base,bf16-overlap,7,other,0.144622526,0.150849653,0.006227126999999999,-4.3057794468338795,0.9587196465079041,3.1488616201635486,3.407367207718732,0.25850558755518316
bf16-base,bf16-overlap,7,pointwise,0.076045692,0.077635085,0.0015893930000000084,-2.0900500188755,0.9795273876495401,1.6557404129255648,1.7536085601566243,0.09786814723105941
bf16-base,bf16-overlap,7,rdma_barrier,0.0054994269999999994,0.05594413,0.050444703,-917.2719812445915,0.0983021274975587,0.11973884768954433,1.2636568280760563,1.143917980386512
bf16-base,bf16-overlap,7,rdma_other,0.0,0.0,0.0,,,0.0,0.0,0.0
bf16-base,bf16-overlap,7,sage_quantization,0.054268484,0.054016319,-0.00025216499999999864,0.46466195738947835,1.0046683114412147,1.1815859615953577,1.2201117495595053,0.03852578796414763
bf16-base,bf16-overlap,7,vsa,0.8012504760000001,0.801426689,0.00017621299999992512,-0.02199224902550423,0.9997801258650123,17.445600915684288,18.10249453798345,0.6568936222991617
fp8-base,fp8-overlap,0,attention_other,0.00013417599999999998,0.00013424,6.400000000000481e-08,-0.04769854519437455,0.999523241954708,0.0038769863831518356,0.004030549765726997,0.00015356338257516144
fp8-base,fp8-overlap,0,communication_other,0.003042337,0.002783457,-0.00025887999999999996,8.509247989292446,1.0930066460520138,0.08790766695950845,0.08357316715778583,-0.004334499801722624
