2026-08-29T07:38:07.022Z,2, 190198, 275040, 0, 194.51, 37;3, 70586, 275040, 0, 207.67, 46
2026-08-29T07:38:08.169Z,2, 190198, 275040, 0, 194.43, 37;3, 70586, 275040, 0, 207.70, 46
2026-08-29T07:38:09.301Z,2, 190266, 275040, 0, 194.43, 37;3, 70586, 275040, 0, 207.82, 46
2026-08-29T07:38:10.475Z,2, 190266, 275040, 0, 194.32, 37;3, 70586, 275040, 0, 207.82, 46
2026-08-29T07:38:11.570Z,2, 190266, 275040, 0, 194.35, 37;3, 70586, 275040, 0, 207.71, 46
2026-08-29T07:38:12.678Z,2, 190266, 275040, 0, 194.32, 37;3, 70586, 275040, 0, 207.67, 46
2026-08-29T07:38:13.790Z,2, 190266, 275040, 0, 194.39, 37;3, 70586, 275040, 0, 207.67, 46
2026-08-29T07:38:14.904Z,2, 190266, 275040, 0, 194.43, 37;3, 70586, 275040, 0, 207.75, 46
2026-08-29T07:38:16.033Z,2, 190266, 275040, 0, 194.28, 37;3, 70586, 275040, 0, 207.67, 46
2026-08-29T07:38:17.150Z,2, 190266, 275040, 0, 194.35, 37;3, 70586, 275040, 0, 207.86, 46
2026-08-29T07:38:18.276Z,2, 190266, 275040, 0, 194.43, 37;3, 70586, 275040, 0, 208.60, 46
2026-08-29T07:38:19.368Z,2, 190266, 275040, 0, 194.51, 37;3, 70586, 275040, 0, 208.32, 46
2026-08-29T07:38:20.504Z,2, 190266, 275040, 0, 194.43, 37;3, 70586, 275040, 0, 207.98, 46
2026-08-29T07:38:21.629Z,2, 190266, 275040, 0, 194.32, 37;3, 70586, 275040, 0, 207.67, 46
2026-08-29T07:38:22.702Z,2, 190266, 275040, 0, 194.32, 37;3, 70586, 275040, 0, 207.71, 46
2026-08-29T07:38:23.883Z,2, 190266, 275040, 0, 194.47, 37;3, 70586, 275040, 0, 207.71, 46
2026-08-29T07:38:25.002Z,2, 190266, 275040, 0, 194.43, 37;3, 70586, 275040, 0, 207.79, 46
2026-08-29T07:38:26.192Z,2, 190266, 275040, 0, 194.24, 37;3, 70586, 275040, 0, 207.93, 46
2026-08-29T07:38:27.307Z,2, 190266, 275040, 0, 194.28, 37;3, 70586, 275040, 0, 207.63, 46
2026-08-29T07:38:28.452Z,2, 190266, 275040, 0, 194.39, 37;3, 70586, 275040, 0, 207.79, 46
2026-08-29T07:38:29.529Z,2, 190266, 275040, 0, 194.32, 37;3, 70586, 275040, 0, 207.89, 46
2026-08-29T07:38:30.653Z,2, 190266, 275040, 0, 194.35, 37;3, 70586, 275040, 0, 207.90, 46
2026-08-29T07:38:31.813Z,2, 190266, 275040, 0, 194.36, 37;3, 70610, 275040, 0, 208.25, 46
2026-08-29T07:38:32.929Z,2, 190266, 275040, 0, 194.39, 37;3, 71312, 275040, 0, 208.27, 46
